Order ID,Product,Quantity Ordered, Price Each , PartialSum 
141719,27in 4K Gaming Monitor,1, $389.99 , $389.99 
141720,USB-C Charging Cable,1, $11.95 , $11.95 
141721,AA Batteries (4-pack),1, $3.84 , $3.84 
141722,Macbook Pro Laptop,1," $1,700.00 "," $1,700.00 "
141723,Wired Headphones,1, $11.99 , $11.99 
141724,Lightning Charging Cable,1, $14.95 , $14.95 
141725,Wired Headphones,1, $11.99 , $11.99 
141726,USB-C Charging Cable,1, $11.95 , $11.95 
141727,Lightning Charging Cable,2, $14.95 , $29.90 
141728,AAA Batteries (4-pack),1, $2.99 , $2.99 
141729,Wired Headphones,1, $11.99 , $11.99 
141730,Lightning Charging Cable,1, $14.95 , $14.95 
141731,Macbook Pro Laptop,1," $1,700.00 "," $1,700.00 "
141732,iPhone,1, $700.00 , $700.00 
141733,27in 4K Gaming Monitor,1, $389.99 , $389.99 
141734,Bose SoundSport Headphones,1, $99.99 , $99.99 
141735,34in Ultrawide Monitor,1, $379.99 , $379.99 
141736,USB-C Charging Cable,1, $11.95 , $11.95 
141737,ThinkPad Laptop,1, $999.99 , $999.99 
141738,iPhone,1, $700.00 , $700.00 
141738,Lightning Charging Cable,1, $14.95 , $14.95 
141739,AA Batteries (4-pack),1, $3.84 , $3.84 
141740,AA Batteries (4-pack),1, $3.84 , $3.84 
141741,Bose SoundSport Headphones,1, $99.99 , $99.99 
141742,USB-C Charging Cable,1, $11.95 , $11.95 
141743,USB-C Charging Cable,1, $11.95 , $11.95 
141744,Apple Airpods Headphones,1, $150.00 , $150.00 
141745,AAA Batteries (4-pack),2, $2.99 , $5.98 
141746,Lightning Charging Cable,2, $14.95 , $29.90 
141747,27in FHD Monitor,1, $149.99 , $149.99 
141748,Apple Airpods Headphones,1, $150.00 , $150.00 
141749,Flatscreen TV,1, $300.00 , $300.00 
141750,27in FHD Monitor,1, $149.99 , $149.99 
141751,27in 4K Gaming Monitor,1, $389.99 , $389.99 
141752,Lightning Charging Cable,1, $14.95 , $14.95 
141753,USB-C Charging Cable,2, $11.95 , $23.90 
141754,Apple Airpods Headphones,2, $150.00 , $300.00 
141755,AA Batteries (4-pack),3, $3.84 , $11.52 
141756,Bose SoundSport Headphones,1, $99.99 , $99.99 
141757,27in FHD Monitor,1, $149.99 , $149.99 
141758,Wired Headphones,1, $11.99 , $11.99 
141759,AAA Batteries (4-pack),1, $2.99 , $2.99 
141760,Vareebadd Phone,1, $400.00 , $400.00 
141761,Lightning Charging Cable,1, $14.95 , $14.95 
141762,Bose SoundSport Headphones,1, $99.99 , $99.99 
141763,27in FHD Monitor,2, $149.99 , $299.98 
141764,USB-C Charging Cable,1, $11.95 , $11.95 
141765,Lightning Charging Cable,1, $14.95 , $14.95 
141766,LG Washing Machine,1, $600.00 , $600.00 
141767,20in Monitor,1, $109.99 , $109.99 
141768,USB-C Charging Cable,1, $11.95 , $11.95 
141769,AA Batteries (4-pack),2, $3.84 , $7.68 
141770,Wired Headphones,1, $11.99 , $11.99 
141771,Lightning Charging Cable,1, $14.95 , $14.95 
141772,Apple Airpods Headphones,1, $150.00 , $150.00 
141773,USB-C Charging Cable,1, $11.95 , $11.95 
141774,Bose SoundSport Headphones,1, $99.99 , $99.99 
141775,USB-C Charging Cable,1, $11.95 , $11.95 
141776,Lightning Charging Cable,1, $14.95 , $14.95 
141777,USB-C Charging Cable,1, $11.95 , $11.95 
141778,Lightning Charging Cable,1, $14.95 , $14.95 
141779,Lightning Charging Cable,1, $14.95 , $14.95 
141780,Wired Headphones,1, $11.99 , $11.99 
141781,Apple Airpods Headphones,1, $150.00 , $150.00 
141782,27in FHD Monitor,1, $149.99 , $149.99 
141782,Bose SoundSport Headphones,1, $99.99 , $99.99 
141783,Bose SoundSport Headphones,1, $99.99 , $99.99 
141784,27in 4K Gaming Monitor,1, $389.99 , $389.99 
141785,Apple Airpods Headphones,1, $150.00 , $150.00 
141786,Macbook Pro Laptop,1," $1,700.00 "," $1,700.00 "
141787,Apple Airpods Headphones,1, $150.00 , $150.00 
141788,AA Batteries (4-pack),2, $3.84 , $7.68 
141789,Google Phone,1, $600.00 , $600.00 
141789,USB-C Charging Cable,2, $11.95 , $23.90 
141790,AAA Batteries (4-pack),1, $2.99 , $2.99 
141791,USB-C Charging Cable,1, $11.95 , $11.95 
141792,USB-C Charging Cable,1, $11.95 , $11.95 
141793,AA Batteries (4-pack),1, $3.84 , $3.84 
141794,Bose SoundSport Headphones,1, $99.99 , $99.99 
141795,iPhone,1, $700.00 , $700.00 
141795,Wired Headphones,1, $11.99 , $11.99 
141796,AAA Batteries (4-pack),1, $2.99 , $2.99 
141797,27in FHD Monitor,1, $149.99 , $149.99 
141798,20in Monitor,1, $109.99 , $109.99 
141799,AA Batteries (4-pack),1, $3.84 , $3.84 
141800,27in FHD Monitor,1, $149.99 , $149.99 
141801,USB-C Charging Cable,1, $11.95 , $11.95 
141802,Flatscreen TV,1, $300.00 , $300.00 
141803,27in 4K Gaming Monitor,1, $389.99 , $389.99 
141804,Bose SoundSport Headphones,1, $99.99 , $99.99 
141805,Bose SoundSport Headphones,1, $99.99 , $99.99 
141806,27in 4K Gaming Monitor,1, $389.99 , $389.99 
141807,Vareebadd Phone,1, $400.00 , $400.00 
141808,Lightning Charging Cable,1, $14.95 , $14.95 
141809,Google Phone,1, $600.00 , $600.00 
141809,USB-C Charging Cable,1, $11.95 , $11.95 
141810,Lightning Charging Cable,1, $14.95 , $14.95 
141811,AAA Batteries (4-pack),1, $2.99 , $2.99 
141812,AA Batteries (4-pack),1, $3.84 , $3.84 
141813,USB-C Charging Cable,1, $11.95 , $11.95 
141814,20in Monitor,1, $109.99 , $109.99 
141815,AAA Batteries (4-pack),2, $2.99 , $5.98 
141816,34in Ultrawide Monitor,1, $379.99 , $379.99 
141817,LG Dryer,1, $600.00 , $600.00 
141818,AA Batteries (4-pack),1, $3.84 , $3.84 
141819,AAA Batteries (4-pack),2, $2.99 , $5.98 
141820,Lightning Charging Cable,1, $14.95 , $14.95 
141821,USB-C Charging Cable,1, $11.95 , $11.95 
141822,Lightning Charging Cable,1, $14.95 , $14.95 
141823,USB-C Charging Cable,1, $11.95 , $11.95 
141824,Wired Headphones,1, $11.99 , $11.99 
141825,Lightning Charging Cable,1, $14.95 , $14.95 
141826,Lightning Charging Cable,1, $14.95 , $14.95 
141827,20in Monitor,1, $109.99 , $109.99 
141828,AA Batteries (4-pack),1, $3.84 , $3.84 
141829,Flatscreen TV,1, $300.00 , $300.00 
141830,USB-C Charging Cable,1, $11.95 , $11.95 
141831,Bose SoundSport Headphones,1, $99.99 , $99.99 
141832,34in Ultrawide Monitor,1, $379.99 , $379.99 
141833,34in Ultrawide Monitor,1, $379.99 , $379.99 
141834,27in FHD Monitor,1, $149.99 , $149.99 
141835,Flatscreen TV,1, $300.00 , $300.00 
141836,AAA Batteries (4-pack),2, $2.99 , $5.98 
141837,Bose SoundSport Headphones,1, $99.99 , $99.99 
141838,Wired Headphones,1, $11.99 , $11.99 
141839,USB-C Charging Cable,1, $11.95 , $11.95 
141840,USB-C Charging Cable,1, $11.95 , $11.95 
141841,Bose SoundSport Headphones,1, $99.99 , $99.99 
141842,Bose SoundSport Headphones,1, $99.99 , $99.99 
141843,AA Batteries (4-pack),1, $3.84 , $3.84 
141843,AAA Batteries (4-pack),1, $2.99 , $2.99 
141844,Lightning Charging Cable,1, $14.95 , $14.95 
141845,AAA Batteries (4-pack),1, $2.99 , $2.99 
141846,AA Batteries (4-pack),1, $3.84 , $3.84 
141847,Bose SoundSport Headphones,1, $99.99 , $99.99 
141848,USB-C Charging Cable,1, $11.95 , $11.95 
141849,Bose SoundSport Headphones,1, $99.99 , $99.99 
141850,AAA Batteries (4-pack),1, $2.99 , $2.99 
141851,27in FHD Monitor,1, $149.99 , $149.99 
141852,USB-C Charging Cable,1, $11.95 , $11.95 
141853,Apple Airpods Headphones,1, $150.00 , $150.00 
141854,20in Monitor,1, $109.99 , $109.99 
141855,ThinkPad Laptop,1, $999.99 , $999.99 
141856,Lightning Charging Cable,1, $14.95 , $14.95 
141857,Bose SoundSport Headphones,1, $99.99 , $99.99 
141858,USB-C Charging Cable,1, $11.95 , $11.95 
141859,AA Batteries (4-pack),1, $3.84 , $3.84 
141860,ThinkPad Laptop,1, $999.99 , $999.99 
141861,27in FHD Monitor,1, $149.99 , $149.99 
141862,Wired Headphones,1, $11.99 , $11.99 
141863,AAA Batteries (4-pack),1, $2.99 , $2.99 
141864,27in 4K Gaming Monitor,1, $389.99 , $389.99 
141865,Wired Headphones,2, $11.99 , $23.98 
141866,Bose SoundSport Headphones,1, $99.99 , $99.99 
141867,Apple Airpods Headphones,1, $150.00 , $150.00 
141868,Wired Headphones,1, $11.99 , $11.99 
141869,20in Monitor,1, $109.99 , $109.99 
141870,AA Batteries (4-pack),2, $3.84 , $7.68 
141871,Lightning Charging Cable,1, $14.95 , $14.95 
141872,34in Ultrawide Monitor,1, $379.99 , $379.99 
141873,34in Ultrawide Monitor,1, $379.99 , $379.99 
141874,Lightning Charging Cable,1, $14.95 , $14.95 
141875,AA Batteries (4-pack),1, $3.84 , $3.84 
141876,Apple Airpods Headphones,1, $150.00 , $150.00 
141877,USB-C Charging Cable,1, $11.95 , $11.95 
141878,Apple Airpods Headphones,1, $150.00 , $150.00 
141879,AA Batteries (4-pack),1, $3.84 , $3.84 
141880,AAA Batteries (4-pack),2, $2.99 , $5.98 
141881,AAA Batteries (4-pack),7, $2.99 , $20.93 
141882,AA Batteries (4-pack),1, $3.84 , $3.84 
141883,AA Batteries (4-pack),1, $3.84 , $3.84 
141884,Google Phone,1, $600.00 , $600.00 
141885,Wired Headphones,1, $11.99 , $11.99 
141886,iPhone,1, $700.00 , $700.00 
141887,AAA Batteries (4-pack),2, $2.99 , $5.98 
141888,iPhone,1, $700.00 , $700.00 
141889,34in Ultrawide Monitor,1, $379.99 , $379.99 
141890,Lightning Charging Cable,1, $14.95 , $14.95 
141891,USB-C Charging Cable,1, $11.95 , $11.95 
141892,AA Batteries (4-pack),2, $3.84 , $7.68 
141893,AA Batteries (4-pack),1, $3.84 , $3.84 
141894,Apple Airpods Headphones,1, $150.00 , $150.00 
141895,AA Batteries (4-pack),3, $3.84 , $11.52 
141896,AA Batteries (4-pack),1, $3.84 , $3.84 
141897,Google Phone,1, $600.00 , $600.00 
141898,Flatscreen TV,1, $300.00 , $300.00 
141899,AAA Batteries (4-pack),2, $2.99 , $5.98 
141900,Vareebadd Phone,1, $400.00 , $400.00 
141900,USB-C Charging Cable,1, $11.95 , $11.95 
141900,Wired Headphones,1, $11.99 , $11.99 
141901,Google Phone,1, $600.00 , $600.00 
141901,USB-C Charging Cable,1, $11.95 , $11.95 
141902,Wired Headphones,1, $11.99 , $11.99 
141903,ThinkPad Laptop,1, $999.99 , $999.99 
141904,Apple Airpods Headphones,1, $150.00 , $150.00 
141905,USB-C Charging Cable,1, $11.95 , $11.95 
141906,AAA Batteries (4-pack),2, $2.99 , $5.98 
141907,USB-C Charging Cable,1, $11.95 , $11.95 
141908,Apple Airpods Headphones,1, $150.00 , $150.00 
141909,AA Batteries (4-pack),2, $3.84 , $7.68 
141910,Vareebadd Phone,1, $400.00 , $400.00 
141910,Wired Headphones,1, $11.99 , $11.99 
141911,Lightning Charging Cable,1, $14.95 , $14.95 
141912,Apple Airpods Headphones,1, $150.00 , $150.00 
141913,AAA Batteries (4-pack),1, $2.99 , $2.99 
141914,Bose SoundSport Headphones,1, $99.99 , $99.99 
141915,AAA Batteries (4-pack),2, $2.99 , $5.98 
141916,Wired Headphones,1, $11.99 , $11.99 
141917,AAA Batteries (4-pack),1, $2.99 , $2.99 
141918,Bose SoundSport Headphones,1, $99.99 , $99.99 
141919,Wired Headphones,1, $11.99 , $11.99 
141920,Wired Headphones,1, $11.99 , $11.99 
141921,Lightning Charging Cable,1, $14.95 , $14.95 
141922,AA Batteries (4-pack),1, $3.84 , $3.84 
141923,Lightning Charging Cable,1, $14.95 , $14.95 
141924,USB-C Charging Cable,1, $11.95 , $11.95 
141925,Lightning Charging Cable,1, $14.95 , $14.95 
141926,20in Monitor,2, $109.99 , $219.98 
141927,27in FHD Monitor,1, $149.99 , $149.99 
141928,Apple Airpods Headphones,1, $150.00 , $150.00 
141929,AA Batteries (4-pack),2, $3.84 , $7.68 
141930,20in Monitor,1, $109.99 , $109.99 
141931,USB-C Charging Cable,1, $11.95 , $11.95 
141932,Lightning Charging Cable,1, $14.95 , $14.95 
141933,Wired Headphones,1, $11.99 , $11.99 
141934,Flatscreen TV,1, $300.00 , $300.00 
141935,34in Ultrawide Monitor,1, $379.99 , $379.99 
141936,Lightning Charging Cable,1, $14.95 , $14.95 
141937,USB-C Charging Cable,1, $11.95 , $11.95 
141938,Macbook Pro Laptop,1," $1,700.00 "," $1,700.00 "
141939,34in Ultrawide Monitor,1, $379.99 , $379.99 
141939,Lightning Charging Cable,1, $14.95 , $14.95 
141940,Bose SoundSport Headphones,1, $99.99 , $99.99 
141941,20in Monitor,1, $109.99 , $109.99 
141942,AAA Batteries (4-pack),1, $2.99 , $2.99 
141943,Lightning Charging Cable,1, $14.95 , $14.95 
141944,20in Monitor,1, $109.99 , $109.99 
141945,USB-C Charging Cable,1, $11.95 , $11.95 
141946,USB-C Charging Cable,1, $11.95 , $11.95 
141946,Wired Headphones,1, $11.99 , $11.99 
141947,Lightning Charging Cable,1, $14.95 , $14.95 
141947,Bose SoundSport Headphones,1, $99.99 , $99.99 
141948,27in FHD Monitor,1, $149.99 , $149.99 
141949,USB-C Charging Cable,1, $11.95 , $11.95 
141950,AAA Batteries (4-pack),1, $2.99 , $2.99 
141951,ThinkPad Laptop,1, $999.99 , $999.99 
141952,Lightning Charging Cable,1, $14.95 , $14.95 
141953,Macbook Pro Laptop,1," $1,700.00 "," $1,700.00 "
141954,Google Phone,1, $600.00 , $600.00 
141955,Lightning Charging Cable,1, $14.95 , $14.95 
141956,Flatscreen TV,1, $300.00 , $300.00 
141957,USB-C Charging Cable,2, $11.95 , $23.90 
141958,Lightning Charging Cable,1, $14.95 , $14.95 
141959,Wired Headphones,1, $11.99 , $11.99 
141960,AA Batteries (4-pack),3, $3.84 , $11.52 
141961,iPhone,1, $700.00 , $700.00 
141962,AA Batteries (4-pack),1, $3.84 , $3.84 
141963,Bose SoundSport Headphones,1, $99.99 , $99.99 
141964,AA Batteries (4-pack),1, $3.84 , $3.84 
141965,Google Phone,1, $600.00 , $600.00 
141965,Wired Headphones,1, $11.99 , $11.99 
141966,Lightning Charging Cable,1, $14.95 , $14.95 
141967,iPhone,1, $700.00 , $700.00 
141967,Wired Headphones,1, $11.99 , $11.99 
141968,Flatscreen TV,1, $300.00 , $300.00 
141969,27in FHD Monitor,1, $149.99 , $149.99 
141970,Apple Airpods Headphones,1, $150.00 , $150.00 
141970,Lightning Charging Cable,1, $14.95 , $14.95 
141971,34in Ultrawide Monitor,1, $379.99 , $379.99 
141972,Google Phone,1, $600.00 , $600.00 
141972,iPhone,1, $700.00 , $700.00 
141973,AAA Batteries (4-pack),1, $2.99 , $2.99 
141974,AAA Batteries (4-pack),1, $2.99 , $2.99 
141975,AA Batteries (4-pack),1, $3.84 , $3.84 
141976,USB-C Charging Cable,1, $11.95 , $11.95 
141977,27in FHD Monitor,1, $149.99 , $149.99 
141978,Wired Headphones,1, $11.99 , $11.99 
141979,Flatscreen TV,1, $300.00 , $300.00 
141980,Bose SoundSport Headphones,1, $99.99 , $99.99 
141981,20in Monitor,1, $109.99 , $109.99 
141982,27in FHD Monitor,1, $149.99 , $149.99 
141983,27in 4K Gaming Monitor,1, $389.99 , $389.99 
141984,Vareebadd Phone,1, $400.00 , $400.00 
141985,Apple Airpods Headphones,1, $150.00 , $150.00 
141986,Lightning Charging Cable,1, $14.95 , $14.95 
141987,Google Phone,1, $600.00 , $600.00 
141988,Bose SoundSport Headphones,1, $99.99 , $99.99 
141989,Bose SoundSport Headphones,1, $99.99 , $99.99 
141990,USB-C Charging Cable,1, $11.95 , $11.95 
141991,AAA Batteries (4-pack),2, $2.99 , $5.98 
141992,Bose SoundSport Headphones,1, $99.99 , $99.99 
141993,iPhone,1, $700.00 , $700.00 
141993,Wired Headphones,1, $11.99 , $11.99 
141994,Lightning Charging Cable,1, $14.95 , $14.95 
141995,AA Batteries (4-pack),1, $3.84 , $3.84 
141996,Lightning Charging Cable,1, $14.95 , $14.95 
141997,27in FHD Monitor,1, $149.99 , $149.99 
141998,AAA Batteries (4-pack),3, $2.99 , $8.97 
141999,27in FHD Monitor,1, $149.99 , $149.99 
142000,27in 4K Gaming Monitor,1, $389.99 , $389.99 
142001,AAA Batteries (4-pack),1, $2.99 , $2.99 
142002,27in FHD Monitor,1, $149.99 , $149.99 
142003,Lightning Charging Cable,1, $14.95 , $14.95 
142004,Bose SoundSport Headphones,1, $99.99 , $99.99 
142005,USB-C Charging Cable,1, $11.95 , $11.95 
142006,Bose SoundSport Headphones,1, $99.99 , $99.99 
142007,27in FHD Monitor,1, $149.99 , $149.99 
142008,Wired Headphones,1, $11.99 , $11.99 
142009,iPhone,1, $700.00 , $700.00 
142010,iPhone,1, $700.00 , $700.00 
142010,Lightning Charging Cable,1, $14.95 , $14.95 
142011,Apple Airpods Headphones,1, $150.00 , $150.00 
142012,AAA Batteries (4-pack),2, $2.99 , $5.98 
142013,Bose SoundSport Headphones,1, $99.99 , $99.99 
142014,Macbook Pro Laptop,1," $1,700.00 "," $1,700.00 "
142015,Apple Airpods Headphones,1, $150.00 , $150.00 
142016,AAA Batteries (4-pack),2, $2.99 , $5.98 
142017,27in 4K Gaming Monitor,1, $389.99 , $389.99 
142018,USB-C Charging Cable,1, $11.95 , $11.95 
142019,Lightning Charging Cable,1, $14.95 , $14.95 
142020,USB-C Charging Cable,1, $11.95 , $11.95 
142021,Lightning Charging Cable,1, $14.95 , $14.95 
142022,AA Batteries (4-pack),1, $3.84 , $3.84 
142023,20in Monitor,1, $109.99 , $109.99 
142023,Wired Headphones,1, $11.99 , $11.99 
142024,AAA Batteries (4-pack),1, $2.99 , $2.99 
142025,Flatscreen TV,1, $300.00 , $300.00 
142026,Google Phone,1, $600.00 , $600.00 
142027,Wired Headphones,1, $11.99 , $11.99 
142028,AA Batteries (4-pack),1, $3.84 , $3.84 
142029,20in Monitor,1, $109.99 , $109.99 
142030,AAA Batteries (4-pack),1, $2.99 , $2.99 
142031,AA Batteries (4-pack),1, $3.84 , $3.84 
142032,Flatscreen TV,1, $300.00 , $300.00 
142033,Apple Airpods Headphones,1, $150.00 , $150.00 
142034,Apple Airpods Headphones,1, $150.00 , $150.00 
142035,iPhone,1, $700.00 , $700.00 
142036,ThinkPad Laptop,1, $999.99 , $999.99 
142037,iPhone,1, $700.00 , $700.00 
142037,Apple Airpods Headphones,1, $150.00 , $150.00 
142038,AAA Batteries (4-pack),3, $2.99 , $8.97 
142039,Google Phone,1, $600.00 , $600.00 
142039,USB-C Charging Cable,3, $11.95 , $35.85 
142040,Lightning Charging Cable,1, $14.95 , $14.95 
142041,Lightning Charging Cable,1, $14.95 , $14.95 
142042,Lightning Charging Cable,2, $14.95 , $29.90 
142043,Flatscreen TV,1, $300.00 , $300.00 
142044,USB-C Charging Cable,1, $11.95 , $11.95 
142045,ThinkPad Laptop,1, $999.99 , $999.99 
142046,Wired Headphones,2, $11.99 , $23.98 
142047,AA Batteries (4-pack),1, $3.84 , $3.84 
142048,Google Phone,1, $600.00 , $600.00 
142048,Wired Headphones,1, $11.99 , $11.99 
142049,AAA Batteries (4-pack),1, $2.99 , $2.99 
142050,27in FHD Monitor,1, $149.99 , $149.99 
142051,USB-C Charging Cable,1, $11.95 , $11.95 
142052,Macbook Pro Laptop,1," $1,700.00 "," $1,700.00 "
142053,Apple Airpods Headphones,1, $150.00 , $150.00 
142054,Bose SoundSport Headphones,1, $99.99 , $99.99 
142055,Bose SoundSport Headphones,1, $99.99 , $99.99 
142056,USB-C Charging Cable,1, $11.95 , $11.95 
142057,Google Phone,1, $600.00 , $600.00 
142058,iPhone,1, $700.00 , $700.00 
142059,Macbook Pro Laptop,1," $1,700.00 "," $1,700.00 "
142060,Lightning Charging Cable,1, $14.95 , $14.95 
142061,AA Batteries (4-pack),1, $3.84 , $3.84 
142062,Wired Headphones,1, $11.99 , $11.99 
142063,AAA Batteries (4-pack),1, $2.99 , $2.99 
142064,AA Batteries (4-pack),2, $3.84 , $7.68 
142065,AAA Batteries (4-pack),2, $2.99 , $5.98 
142066,27in 4K Gaming Monitor,1, $389.99 , $389.99 
142067,27in FHD Monitor,1, $149.99 , $149.99 
142068,27in 4K Gaming Monitor,1, $389.99 , $389.99 
142069,AAA Batteries (4-pack),2, $2.99 , $5.98 
142070,USB-C Charging Cable,1, $11.95 , $11.95 
142071,AA Batteries (4-pack),1, $3.84 , $3.84 
142071,AA Batteries (4-pack),1, $3.84 , $3.84 
142072,ThinkPad Laptop,1, $999.99 , $999.99 
142073,Wired Headphones,1, $11.99 , $11.99 
142074,Bose SoundSport Headphones,1, $99.99 , $99.99 
142075,Wired Headphones,1, $11.99 , $11.99 
142076,Wired Headphones,1, $11.99 , $11.99 
142077,Apple Airpods Headphones,1, $150.00 , $150.00 
142078,AA Batteries (4-pack),1, $3.84 , $3.84 
142079,AA Batteries (4-pack),1, $3.84 , $3.84 
142080,USB-C Charging Cable,1, $11.95 , $11.95 
142081,AAA Batteries (4-pack),1, $2.99 , $2.99 
142082,AAA Batteries (4-pack),1, $2.99 , $2.99 
142083,Macbook Pro Laptop,1," $1,700.00 "," $1,700.00 "
142084,USB-C Charging Cable,3, $11.95 , $35.85 
142085,iPhone,1, $700.00 , $700.00 
142085,Lightning Charging Cable,1, $14.95 , $14.95 
142086,Lightning Charging Cable,1, $14.95 , $14.95 
142087,27in 4K Gaming Monitor,1, $389.99 , $389.99 
142088,Google Phone,1, $600.00 , $600.00 
142089,USB-C Charging Cable,1, $11.95 , $11.95 
142090,Wired Headphones,1, $11.99 , $11.99 
142091,AAA Batteries (4-pack),1, $2.99 , $2.99 
142092,Bose SoundSport Headphones,1, $99.99 , $99.99 
142093,Lightning Charging Cable,1, $14.95 , $14.95 
142094,Wired Headphones,1, $11.99 , $11.99 
142095,Apple Airpods Headphones,1, $150.00 , $150.00 
142096,USB-C Charging Cable,1, $11.95 , $11.95 
142097,Lightning Charging Cable,1, $14.95 , $14.95 
142098,AA Batteries (4-pack),3, $3.84 , $11.52 
142099,AA Batteries (4-pack),2, $3.84 , $7.68 
142100,Bose SoundSport Headphones,1, $99.99 , $99.99 
142101,iPhone,1, $700.00 , $700.00 
142102,AAA Batteries (4-pack),1, $2.99 , $2.99 
142103,iPhone,1, $700.00 , $700.00 
142104,Apple Airpods Headphones,1, $150.00 , $150.00 
142105,ThinkPad Laptop,1, $999.99 , $999.99 
142106,27in 4K Gaming Monitor,1, $389.99 , $389.99 
142107,Lightning Charging Cable,1, $14.95 , $14.95 
142108,LG Dryer,1, $600.00 , $600.00 
142109,Macbook Pro Laptop,1," $1,700.00 "," $1,700.00 "
